EXTRA,DATA_TYPE,COLUMN_KEY,COLUMN_TYPE,IS_NULLABLE,TABLE_SCHEMA,PRIVILEGES,TABLE_NAME,NUMERIC_SCALE,TABLE_CATALOG,COLUMN_NAME,COLUMN_COMMENT,COLUMN_DEFAULT,ORDINAL_POSITION,COLLATION_NAME,NUMERIC_PRECISION,DATETIME_PRECISION,CHARACTER_SET_NAME,CHARACTER_OCTET_LENGTH,CHARACTER_MAXIMUM_LENGTH
<blank>,int,PRI,int(10) unsigned,NO,paintmag_production,"select,insert,update,references",field_revision_field_term_category,0,def,revision_id,The entity revision id this data is attached to,NULL,5,NULL,10,NULL,NULL,NULL,NULL
<blank>,varchar,PRI,varchar(32),NO,paintmag_production,"select,insert,update,references",field_revision_field_term_category,NULL,def,language,The language for this data item.,<blank>,6,utf8_general_ci,NULL,NULL,utf8,96,32
<blank>,int,PRI,int(10) unsigned,NO,paintmag_production,"select,insert,update,references",field_revision_field_term_category,0,def,delta,"The sequence number for this data item, used for multi-value fields",NULL,7,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,MUL,int(10) unsigned,YES,paintmag_production,"select,insert,update,references",field_revision_field_term_category,0,def,field_term_category_tid,<blank>,NULL,8,NULL,10,NULL,NULL,NULL,NULL
<blank>,varchar,PRI,varchar(128),NO,paintmag_production,"select,insert,update,references",field_revision_field_top_advertisement,NULL,def,entity_type,The entity type this data is attached to,<blank>,1,utf8_general_ci,NULL,NULL,utf8,384,128
<blank>,varchar,MUL,varchar(128),NO,paintmag_production,"select,insert,update,references",field_revision_field_top_advertisement,NULL,def,bundle,"The field instance bundle to which this row belongs, used when deleting a field instance",<blank>,2,utf8_general_ci,NULL,NULL,utf8,384,128
<blank>,tinyint,PRI,tinyint(4),NO,paintmag_production,"select,insert,update,references",field_revision_field_top_advertisement,0,def,deleted,A boolean indicating whether this data item has been deleted,0,3,NULL,3,NULL,NULL,NULL,NULL
<blank>,int,PRI,int(10) unsigned,NO,paintmag_production,"select,insert,update,references",field_revision_field_top_advertisement,0,def,entity_id,The entity id this data is attached to,NULL,4,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,PRI,int(10) unsigned,NO,paintmag_production,"select,insert,update,references",field_revision_field_top_advertisement,0,def,revision_id,The entity revision id this data is attached to,NULL,5,NULL,10,NULL,NULL,NULL,NULL
<blank>,varchar,PRI,varchar(32),NO,paintmag_production,"select,insert,update,references",field_revision_field_top_advertisement,NULL,def,language,The language for this data item.,<blank>,6,utf8_general_ci,NULL,NULL,utf8,96,32
<blank>,int,PRI,int(10) unsigned,NO,paintmag_production,"select,insert,update,references",field_revision_field_top_advertisement,0,def,delta,"The sequence number for this data item, used for multi-value fields",NULL,7,NULL,10,NULL,NULL,NULL,NULL
<blank>,longtext,<blank>,longtext,YES,paintmag_production,"select,insert,update,references",field_revision_field_top_advertisement,NULL,def,field_top_advertisement_value,<blank>,NULL,8,utf8_general_ci,NULL,NULL,utf8,4294967295,4294967295
<blank>,longtext,<blank>,longtext,YES,paintmag_production,"select,insert,update,references",field_revision_field_top_advertisement,NULL,def,field_top_advertisement_summary,<blank>,NULL,9,utf8_general_ci,NULL,NULL,utf8,4294967295,4294967295
<blank>,varchar,MUL,varchar(255),YES,paintmag_production,"select,insert,update,references",field_revision_field_top_advertisement,NULL,def,field_top_advertisement_format,<blank>,NULL,10,utf8_general_ci,NULL,NULL,utf8,765,255
<blank>,varchar,PRI,varchar(128),NO,paintmag_production,"select,insert,update,references",field_revision_field_top_advertisement_article,NULL,def,entity_type,The entity type this data is attached to,<blank>,1,utf8_general_ci,NULL,NULL,utf8,384,128
<blank>,varchar,MUL,varchar(128),NO,paintmag_production,"select,insert,update,references",field_revision_field_top_advertisement_article,NULL,def,bundle,"The field instance bundle to which this row belongs, used when deleting a field instance",<blank>,2,utf8_general_ci,NULL,NULL,utf8,384,128
<blank>,tinyint,PRI,tinyint(4),NO,paintmag_production,"select,insert,update,references",field_revision_field_top_advertisement_article,0,def,deleted,A boolean indicating whether this data item has been deleted,0,3,NULL,3,NULL,NULL,NULL,NULL
<blank>,int,PRI,int(10) unsigned,NO,paintmag_production,"select,insert,update,references",field_revision_field_top_advertisement_article,0,def,entity_id,The entity id this data is attached to,NULL,4,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,PRI,int(10) unsigned,NO,paintmag_production,"select,insert,update,references",field_revision_field_top_advertisement_article,0,def,revision_id,The entity revision id this data is attached to,NULL,5,NULL,10,NULL,NULL,NULL,NULL
<blank>,varchar,PRI,varchar(32),NO,paintmag_production,"select,insert,update,references",field_revision_field_top_advertisement_article,NULL,def,language,The language for this data item.,<blank>,6,utf8_general_ci,NULL,NULL,utf8,96,32
<blank>,int,PRI,int(10) unsigned,NO,paintmag_production,"select,insert,update,references",field_revision_field_top_advertisement_article,0,def,delta,"The sequence number for this data item, used for multi-value fields",NULL,7,NULL,10,NULL,NULL,NULL,NULL
<blank>,longtext,<blank>,longtext,YES,paintmag_production,"select,insert,update,references",field_revision_field_top_advertisement_article,NULL,def,field_top_advertisement_article_value,<blank>,NULL,8,utf8_general_ci,NULL,NULL,utf8,4294967295,4294967295
<blank>,longtext,<blank>,longtext,YES,paintmag_production,"select,insert,update,references",field_revision_field_top_advertisement_article,NULL,def,field_top_advertisement_article_summary,<blank>,NULL,9,utf8_general_ci,NULL,NULL,utf8,4294967295,4294967295
<blank>,varchar,MUL,varchar(255),YES,paintmag_production,"select,insert,update,references",field_revision_field_top_advertisement_article,NULL,def,field_top_advertisement_article_format,<blank>,NULL,10,utf8_general_ci,NULL,NULL,utf8,765,255
<blank>,varchar,PRI,varchar(128),NO,paintmag_production,"select,insert,update,references",field_revision_field_upload_video,NULL,def,entity_type,The entity type this data is attached to,<blank>,1,utf8_general_ci,NULL,NULL,utf8,384,128
<blank>,varchar,MUL,varchar(128),NO,paintmag_production,"select,insert,update,references",field_revision_field_upload_video,NULL,def,bundle,"The field instance bundle to which this row belongs, used when deleting a field instance",<blank>,2,utf8_general_ci,NULL,NULL,utf8,384,128
<blank>,tinyint,PRI,tinyint(4),NO,paintmag_production,"select,insert,update,references",field_revision_field_upload_video,0,def,deleted,A boolean indicating whether this data item has been deleted,0,3,NULL,3,NULL,NULL,NULL,NULL
<blank>,int,PRI,int(10) unsigned,NO,paintmag_production,"select,insert,update,references",field_revision_field_upload_video,0,def,entity_id,The entity id this data is attached to,NULL,4,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,PRI,int(10) unsigned,NO,paintmag_production,"select,insert,update,references",field_revision_field_upload_video,0,def,revision_id,The entity revision id this data is attached to,NULL,5,NULL,10,NULL,NULL,NULL,NULL
<blank>,varchar,PRI,varchar(32),NO,paintmag_production,"select,insert,update,references",field_revision_field_upload_video,NULL,def,language,The language for this data item.,<blank>,6,utf8_general_ci,NULL,NULL,utf8,96,32
<blank>,int,PRI,int(10) unsigned,NO,paintmag_production,"select,insert,update,references",field_revision_field_upload_video,0,def,delta,"The sequence number for this data item, used for multi-value fields",NULL,7,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,MUL,int(10) unsigned,YES,paintmag_production,"select,insert,update,references",field_revision_field_upload_video,0,def,field_upload_video_fid,The file_managed.fid being referenced in this field.,NULL,8,NULL,10,NULL,NULL,NULL,NULL
<blank>,tinyint,<blank>,tinyint(3) unsigned,NO,paintmag_production,"select,insert,update,references",field_revision_field_upload_video,0,def,field_upload_video_display,Flag to control whether this file should be displayed when viewing content.,1,9,NULL,3,NULL,NULL,NULL,NULL
<blank>,text,<blank>,text,YES,paintmag_production,"select,insert,update,references",field_revision_field_upload_video,NULL,def,field_upload_video_description,A description of the file.,NULL,10,utf8_general_ci,NULL,NULL,utf8,65535,65535
<blank>,varchar,PRI,varchar(128),NO,paintmag_production,"select,insert,update,references",field_revision_field_video,NULL,def,entity_type,The entity type this data is attached to,<blank>,1,utf8_general_ci,NULL,NULL,utf8,384,128
<blank>,varchar,MUL,varchar(128),NO,paintmag_production,"select,insert,update,references",field_revision_field_video,NULL,def,bundle,"The field instance bundle to which this row belongs, used when deleting a field instance",<blank>,2,utf8_general_ci,NULL,NULL,utf8,384,128
<blank>,tinyint,PRI,tinyint(4),NO,paintmag_production,"select,insert,update,references",field_revision_field_video,0,def,deleted,A boolean indicating whether this data item has been deleted,0,3,NULL,3,NULL,NULL,NULL,NULL
<blank>,int,PRI,int(10) unsigned,NO,paintmag_production,"select,insert,update,references",field_revision_field_video,0,def,entity_id,The entity id this data is attached to,NULL,4,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,PRI,int(10) unsigned,NO,paintmag_production,"select,insert,update,references",field_revision_field_video,0,def,revision_id,The entity revision id this data is attached to,NULL,5,NULL,10,NULL,NULL,NULL,NULL
<blank>,varchar,PRI,varchar(32),NO,paintmag_production,"select,insert,update,references",field_revision_field_video,NULL,def,language,The language for this data item.,<blank>,6,utf8_general_ci,NULL,NULL,utf8,96,32
<blank>,int,PRI,int(10) unsigned,NO,paintmag_production,"select,insert,update,references",field_revision_field_video,0,def,delta,"The sequence number for this data item, used for multi-value fields",NULL,7,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,MUL,int(10) unsigned,YES,paintmag_production,"select,insert,update,references",field_revision_field_video,0,def,field_video_fid,The file_managed.fid being referenced in this field.,NULL,8,NULL,10,NULL,NULL,NULL,NULL
<blank>,tinyint,<blank>,tinyint(3) unsigned,NO,paintmag_production,"select,insert,update,references",field_revision_field_video,0,def,field_video_display,Flag to control whether this file should be displayed when viewing content.,1,9,NULL,3,NULL,NULL,NULL,NULL
<blank>,text,<blank>,text,YES,paintmag_production,"select,insert,update,references",field_revision_field_video,NULL,def,field_video_description,A description of the file.,NULL,10,utf8_general_ci,NULL,NULL,utf8,65535,65535
<blank>,varchar,PRI,varchar(128),NO,paintmag_production,"select,insert,update,references",field_revision_field_video_description,NULL,def,entity_type,The entity type this data is attached to,<blank>,1,utf8_general_ci,NULL,NULL,utf8,384,128
<blank>,varchar,MUL,varchar(128),NO,paintmag_production,"select,insert,update,references",field_revision_field_video_description,NULL,def,bundle,"The field instance bundle to which this row belongs, used when deleting a field instance",<blank>,2,utf8_general_ci,NULL,NULL,utf8,384,128
<blank>,tinyint,PRI,tinyint(4),NO,paintmag_production,"select,insert,update,references",field_revision_field_video_description,0,def,deleted,A boolean indicating whether this data item has been deleted,0,3,NULL,3,NULL,NULL,NULL,NULL
<blank>,int,PRI,int(10) unsigned,NO,paintmag_production,"select,insert,update,references",field_revision_field_video_description,0,def,entity_id,The entity id this data is attached to,NULL,4,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,PRI,int(10) unsigned,NO,paintmag_production,"select,insert,update,references",field_revision_field_video_description,0,def,revision_id,The entity revision id this data is attached to,NULL,5,NULL,10,NULL,NULL,NULL,NULL
<blank>,varchar,PRI,varchar(32),NO,paintmag_production,"select,insert,update,references",field_revision_field_video_description,NULL,def,language,The language for this data item.,<blank>,6,utf8_general_ci,NULL,NULL,utf8,96,32
<blank>,int,PRI,int(10) unsigned,NO,paintmag_production,"select,insert,update,references",field_revision_field_video_description,0,def,delta,"The sequence number for this data item, used for multi-value fields",NULL,7,NULL,10,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(255),YES,paintmag_production,"select,insert,update,references",field_revision_field_video_description,NULL,def,field_video_description_value,<blank>,NULL,8,utf8_general_ci,NULL,NULL,utf8,765,255
<blank>,varchar,MUL,varchar(255),YES,paintmag_production,"select,insert,update,references",field_revision_field_video_description,NULL,def,field_video_description_format,<blank>,NULL,9,utf8_general_ci,NULL,NULL,utf8,765,255
<blank>,varchar,PRI,varchar(128),NO,paintmag_production,"select,insert,update,references",field_revision_field_video_status,NULL,def,entity_type,The entity type this data is attached to,<blank>,1,utf8_general_ci,NULL,NULL,utf8,384,128
<blank>,varchar,MUL,varchar(128),NO,paintmag_production,"select,insert,update,references",field_revision_field_video_status,NULL,def,bundle,"The field instance bundle to which this row belongs, used when deleting a field instance",<blank>,2,utf8_general_ci,NULL,NULL,utf8,384,128
<blank>,tinyint,PRI,tinyint(4),NO,paintmag_production,"select,insert,update,references",field_revision_field_video_status,0,def,deleted,A boolean indicating whether this data item has been deleted,0,3,NULL,3,NULL,NULL,NULL,NULL
<blank>,int,PRI,int(10) unsigned,NO,paintmag_production,"select,insert,update,references",field_revision_field_video_status,0,def,entity_id,The entity id this data is attached to,NULL,4,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,PRI,int(10) unsigned,NO,paintmag_production,"select,insert,update,references",field_revision_field_video_status,0,def,revision_id,The entity revision id this data is attached to,NULL,5,NULL,10,NULL,NULL,NULL,NULL
<blank>,varchar,PRI,varchar(32),NO,paintmag_production,"select,insert,update,references",field_revision_field_video_status,NULL,def,language,The language for this data item.,<blank>,6,utf8_general_ci,NULL,NULL,utf8,96,32
<blank>,int,PRI,int(10) unsigned,NO,paintmag_production,"select,insert,update,references",field_revision_field_video_status,0,def,delta,"The sequence number for this data item, used for multi-value fields",NULL,7,NULL,10,NULL,NULL,NULL,NULL
<blank>,int,MUL,int(11),YES,paintmag_production,"select,insert,update,references",field_revision_field_video_status,0,def,field_video_status_value,<blank>,NULL,8,NULL,10,NULL,NULL,NULL,NULL
<blank>,varchar,PRI,varchar(128),NO,paintmag_production,"select,insert,update,references",field_revision_field_video_thumbnail,NULL,def,entity_type,The entity type this data is attached to,<blank>,1,utf8_general_ci,NULL,NULL,utf8,384,128
<blank>,varchar,MUL,varchar(128),NO,paintmag_production,"select,insert,update,references",field_revision_field_video_thumbnail,NULL,def,bundle,"The field instance bundle to which this row belongs, used when deleting a field instance",<blank>,2,utf8_general_ci,NULL,NULL,utf8,384,128
<blank>,tinyint,PRI,tinyint(4),NO,paintmag_production,"select,insert,update,references",field_revision_field_video_thumbnail,0,def,deleted,A boolean indicating whether this data item has been deleted,0,3,NULL,3,NULL,NULL,NULL,NULL
